OBJECTID,Address,Place_Type,long,lat
6540,1798 Waverly Ave,SF,-121.827575,37.326437
6561,1799 Chaucer Dr,SF,-121.843818,37.343942
6564,1799 Crucero Dr,MF,-121.842724,37.327086
6568,1799 Everglade Ave,SF,-121.83796,37.33821
6572,1799 Hillmont Ave,SF,-121.815387,37.343294
6573,1799 Hopkins Dr,SF,-121.829506,37.334866
6577,1799 Kyra Cir,SF,-121.814958,37.314458
6579,1799 La Porte Ave,SF,-121.834184,37.334627
6600,1799 Monrovia Dr,SF,-121.814872,37.313775
6601,1799 Mt Pleasant Rd,SF,-121.797834,37.350765
6602,1799 Mt Rushmore Dr,SF,-121.802555,37.348582
6606,1799 Quimby Rd,MH,-121.821824,37.33002
6611,1799 Story Rd,RL,-121.842037,37.341656
7334,1800 Monrovia Dr,SF,-121.814142,37.313741
7341,1800 Quimby Rd,MH,-121.821695,37.330123
7342,1800 Seaview Dr,SF,-121.833282,37.333672
7582,1801 Barberry Ln,MI,-121.814786,37.315209
7585,1801 Bermuda Way,SF,-121.83324,37.331761
7638,1801 Panama Ave,SF,-121.836844,37.329372
7651,1801 Parkdale Way,SF,-121.81058,37.344999
7656,1801 Quimby Rd,MH,-121.821567,37.330225
7661,1801 Seaview Dr,SF,-121.833669,37.334047
7664,1801 S Capitol Ave,SF,-121.818562,37.342407
7665,1801 S White Rd,SF,-121.809636,37.345272
7683,1802 Biscayne Way,SF,-121.835085,37.335309
7695,1802 Cunningham Ave,SF,-121.830278,37.328928
7724,1802 Kyra Cir,SF,-121.814528,37.314287
7726,1802 Lanai Dr,SF,-121.837145,37.329167
7743,1802 Orlando Dr,SF,-121.833497,37.33159
7748,1802 Quimby Rd,MH,-121.821438,37.330293
7762,1802 Woodridge Way,SF,-121.810881,37.344897
7792,1803 Lido Way,MF,-121.842874,37.342918
7798,1803 Mt Rushmore Dr A,SF,-121.80234,37.348514
7799,1803 Mt Rushmore Dr B,SF,-121.802298,37.348479
7807,1803 Quimby Rd,MH,-121.821309,37.330396
7808,1803 Rigoletto Dr,SF,-121.821009,37.319885
7812,1803 S King Rd,SF,-121.834656,37.330771
7846,1804 Cortez Ave,SF,-121.838432,37.338278
7848,1804 Darwin Way,SF,-121.832596,37.33316
7863,1804 Home Gate Dr,SF,-121.818219,37.339643
7869,1804 Luke Ct,SF,-121.842466,37.342509
7880,1804 Quimby Rd,MH,-121.82118,37.330464
7899,1804 Tampa Way,SF,-121.834913,37.330566
7900,1804 Terilyn Ave,SF,-121.838475,37.328246
7923,1805 Chaucer Dr,SF,-121.843689,37.344027
7929,1805 Cortez Ave,SF,-121.83869,37.338653
7931,1805 Darwin Way,SF,-121.832939,37.333569
7932,1805 Dracena Way,SF,-121.838604,37.327768
7942,1805 Home Gate Dr,SF,-121.818391,37.339916
7954,1805 Lido Way,MF,-121.843003,37.342816
7981,1805 Luke Ct,SF,-121.84208,37.342782
7992,1805 Quimby Rd,MH,-121.821052,37.330566
8003,1805 Tampa Way,SF,-121.835385,37.330328
8024,1806 Cortez Ave,SF,-121.838346,37.338312
8041,1806 Home Gate Dr,SF,-121.81809,37.339677
8047,1806 Kyra Cir,SF,-121.8144,37.314424
8051,1806 Lido Way,SF,-121.842724,37.342543
8052,1806 Loyola Dr,SF,-121.834269,37.3349
8059,1806 Mt Kenya Dr,SF,-121.798349,37.350697
8062,1806 Parkdale Way,SF,-121.810022,37.345102
8064,1806 Quimby Rd,MH,-121.820923,37.330669
8073,1806 Sumatra Ave,SF,-121.836201,37.329338
8075,1060 McCreery Ave,CO,-121.840836,37.342645
8083,1060 McCreery Ave 2,MF,-121.84075,37.342679
8093,1060 McCreery Ave 3,MF,-121.840964,37.342645
8102,1060 McCreery Ave 4,MF,-121.840836,37.342714
8122,1807 Home Gate Dr,SF,-121.818262,37.33995
8129,1807 Lido Way,MF,-121.842917,37.342935
8131,1807 Loyola Dr,SF,-121.834613,37.335275
8134,1807 Monrovia Dr,SF,-121.814743,37.313844
8139,1807 Ocala Ave,SF,-121.832381,37.332955
8145,1807 Quimby Rd,MH,-121.820794,37.330566
8152,1807 Sarasota Way,SF,-121.837231,37.32869
8197,1808 Clarice Dr,SF,-121.825343,37.323571
8222,1808 Home Gate Dr,SF,-121.818047,37.339711
8228,1808 La Porte Ave,SF,-121.833712,37.33432
8235,1808 Luke Ct,SF,-121.84238,37.342441
8240,1808 Monrovia Dr,SF,-121.814013,37.31381
8251,1808 Quimby Rd,MH,-121.820923,37.330464
8258,1808 S Capitol Ave,SF,-121.818734,37.34285
8267,1808 Woodridge Way,SF,-121.810838,37.344727
8271,1809 Bermuda Way,SF,-121.833111,37.331658
8290,1809 Daytona Dr,SF,-121.828175,37.335173
8298,1809 Home Gate Dr,SF,-121.818133,37.339984
8301,1809 La Porte Ave,SF,-121.834098,37.334729
8307,1809 Lido Way,MF,-121.842895,37.342918
8309,1809 Luke Ct,SF,-121.841951,37.342714
8316,1809 Mt Rushmore Dr,SF,-121.802298,37.348377
8319,1809 Parkdale Way,SF,-121.810537,37.344863
8322,1809 Quimby Rd,MH,-121.821052,37.330362
8323,1809 Rigoletto Dr,SF,-121.820837,37.319953
8576,1810 Lido Way,SF,-121.842595,37.342611
8585,1810 Midfield Ave 1,MF,-121.839205,37.327427
8586,1810 Midfield Ave 2,MF,-121.839162,37.327427
8610,1810 Orlando Dr,SF,-121.833325,37.331522
8611,1810 Parkdale Way,SF,-121.809979,37.344965
8615,1810 Quimby Rd,MH,-121.82118,37.330293
8622,1810 Seaview Dr,SF,-121.833154,37.33374
8648,1811 Everglade Ave,SF,-121.837789,37.338278
8657,1811 Hillmont Ave,SF,-121.815344,37.343123
8659,1811 Home Gate Dr,SF,-121.818047,37.340018
8662,1811 Kyra Cir,SF,-121.814872,37.31456
8679,1811 Panama Ave,SF,-121.836673,37.329236
8686,1811 Quimby Rd,MH,-121.821309,37.330191
8690,1811 Seaview Dr,SF,-121.833497,37.334115
8697,1811 S Capitol Ave,SF,-121.818391,37.342509
8698,1811 S King Rd,SF,-121.834527,37.330635
8705,1811 Winterpark Way,SF,-121.828733,37.334729
8707,1811 Woodridge Way,SF,-121.81131,37.344454
8714,1812 Biscayne Way,SF,-121.834956,37.335412
8725,1812 Cunningham Ave,SF,-121.830193,37.329031
8728,1812 Darwin Way,SF,-121.832467,37.333262
8749,1812 Home Gate Dr,SF,-121.817919,37.339745
8755,1812 Kyra Cir,SF,-121.8144,37.31456
8757,1812 Lanai Dr,SF,-121.836973,37.329065
8762,1812 Luke Ct,SF,-121.842295,37.342338
8765,1812 McCreery Ct,SF,-121.844569,37.343959
8766,1812 Midfield Ave 1,MF,-121.839291,37.327256
8767,1812 Midfield Ave 2,MF,-121.839333,37.327256
8768,1812 Mt Kenya Dr,SF,-121.798178,37.350629
8782,1812 Quimby Rd,MH,-121.821438,37.330123
8794,1812 Tampa Way,SF,-121.834784,37.330464
8799,1812 Winterpark Way 2,SF,-121.828261,37.335037
8800,1812 Winterpark Way 1,SF,-121.828433,37.335002
8802,1812 Woodridge Way,SF,-121.810752,37.34459
8812,1813 Chaucer Dr,SF,-121.843561,37.344112
8816,1813 Darwin Way,SF,-121.83281,37.333637
8819,1813 Dracena Way,SF,-121.838733,37.327666
8836,1813 Parkdale Way,SF,-121.810409,37.344727
8842,1813 Quimby Rd,MH,-121.821567,37.33002
8850,1813 S White Rd,SF,-121.80955,37.345136
8852,1813 Tampa Way,SF,-121.835214,37.330191
8868,1814 Cortez Ave,SF,-121.838132,37.33838
8888,1814 Home Gate Dr,SF,-121.817833,37.339779
8897,1814 Lido Way,SF,-121.842509,37.342679
8899,1814 Loyola Dr,SF,-121.834141,37.335002
8903,1814 Midfield Ave 1,MF,-121.838947,37.32729
8904,1814 Midfield Ave 2,MF,-121.83899,37.32729
8907,1814 Parkdale Way,SF,-121.809894,37.344795
8911,1814 Quimby Rd,MH,-121.821695,37.329918
8918,1814 Sumatra Ave,SF,-121.836029,37.32944
8919,1814 Terilyn Ave,SF,-121.838389,37.328144
8925,1814 Waverly Ave,SF,-121.827446,37.326505
8973,1815 Home Gate Dr,SF,-121.817962,37.340052
8985,1815 Loyola Dr,SF,-121.834484,37.335378
8991,1815 Monrovia Dr,SF,-121.814614,37.313912
8995,1815 Mt Rushmore Dr,SF,-121.802255,37.348241
9000,1815 Ocala Ave,SF,-121.832252,37.333057
9006,1815 Quimby Rd,MH,-121.821824,37.32985
9008,1815 Rigoletto Dr,SF,-121.820708,37.320055
9013,1815 Sarasota Way,SF,-121.837402,37.328587
9052,1816 Home Gate Dr,SF,-121.817747,37.339813
9055,1816 La Porte Ave,SF,-121.833583,37.334422
9059,1816 Luke Ct,SF,-121.842166,37.34227
9065,1816 Monrovia Dr,SF,-121.813842,37.313912
9081,1816 Quimby Rd,MH,-121.821953,37.329747
9095,1816 Tully Rd,BU,-121.823669,37.321898
9096,1816 Tully Rd 166,BU,-121.823712,37.322137
9097,1816 Tully Rd 168,BU,-121.823755,37.322137
9098,1816 Tully Rd 170,BU,-121.823798,37.322137
9099,1816 Tully Rd 172,BU,-121.823669,37.321967
9100,1816 Tully Rd 174,BU,-121.823669,37.321967
9101,1816 Tully Rd 176,BU,-121.823712,37.321967
9102,1816 Tully Rd 178,BU,-121.823669,37.322103
9104,1816 Tully Rd 182,BU,-121.823712,37.322103
9105,1816 Tully Rd 184,BU,-121.823712,37.322103
9106,1816 Tully Rd 186,BU,-121.823755,37.322103
9107,1816 Tully Rd 190,RT,-121.823798,37.322103
9108,1816 Tully Rd 192,BU,-121.823669,37.321967
9109,1816 Tully Rd 198,RT,-121.823669,37.321967
9110,1816 Tully Rd 202,BU,-121.823712,37.321967
9111,1816 Tully Rd 206,BU,-121.823669,37.322069
9112,1816 Tully Rd 212,BU,-121.823712,37.322069
9113,1816 Tully Rd 216,BU,-121.823712,37.322069
9115,1816 Tully Rd 220,BU,-121.823755,37.322069
9116,1816 Tully Rd 235,BU,-121.823798,37.322069
9117,1816 Tully Rd 239,BU,-121.823669,37.321932
9118,1816 Tully Rd 243,BU,-121.823669,37.321932
9119,1816 Tully Rd 246,BU,-121.823712,37.321932
9120,1816 Tully Rd 259,BU,-121.823669,37.322035
9121,1816 Tully Rd 269,BU,-121.823712,37.322035
9122,1816 Tully Rd 279,BU,-121.823712,37.322035
9123,1816 Tully Rd 280,BU,-121.823755,37.322035
9124,1816 Tully Rd 288,BU,-121.823798,37.322035
9131,1817 Bermuda Way,SF,-121.833025,37.331556
9147,1817 Cortez Ave,SF,-121.838518,37.338756
9150,1817 Daytona Dr,SF,-121.828004,37.335037
9163,1817 Home Gate Dr,SF,-121.817833,37.340086
9166,1817 La Porte Ave,SF,-121.833926,37.334798
9177,1817 Quimby Rd,MH,-121.822082,37.329645
9228,1818 Home Gate Dr,SF,-121.817618,37.339813
9234,1818 Kyra Cir,SF,-121.8144,37.314663
9237,1818 Lido Way,SF,-121.842423,37.342782
9240,1818 McCreery Ct,SF,-121.844333,37.343874
9243,1818 Mt Kenya Dr,SF,-121.798049,37.350492
9254,1818 Orlando Dr,SF,-121.83324,37.331385
9257,1818 Quimby Rd,MH,-121.821867,37.329406
9269,1818 Seaview Dr,SF,-121.833025,37.333842
9273,1818 S Capitol Ave,SF,-121.818562,37.342918
9277,1818 Tully Rd,BU,-121.823069,37.322001
9278,1818 Tully Rd 102,BU,-121.823069,37.322069
9279,1818 Tully Rd 106,BU,-121.823111,37.322069
9280,1818 Tully Rd 108,BU,-121.823111,37.322069
9281,1818 Tully Rd 110,BU,-121.823154,37.322069
9282,1818 Tully Rd 112,BU,-121.822983,37.321932
9284,1818 Tully Rd 116,BU,-121.823026,37.321932
9285,1818 Tully Rd 118,BU,-121.823069,37.321932
9286,1818 Tully Rd 120,BU,-121.823111,37.321932
9287,1818 Tully Rd 128A,BU,-121.823069,37.322035
9288,1818 Tully Rd 128B,BU,-121.823111,37.322035
9289,1818 Tully Rd 132,BU,-121.823111,37.322035
9290,1818 Tully Rd 140,BU,-121.823154,37.322035
9291,1818 Tully Rd 150,BU,-121.823283,37.32224
9292,1818 Tully Rd 152,BU,-121.823326,37.32224
9293,1818 Tully Rd 154,BU,-121.823326,37.32224
9295,1818 Tully Rd 156,BU,-121.823111,37.321898
9296,1818 Tully Rd 158,BU,-121.823069,37.322035
9297,1818 Tully Rd 158A,BU,-121.823111,37.322035
9298,1818 Tully Rd 158B,BU,-121.823111,37.322035
9299,1818 Tully Rd 160,BU,-121.823154,37.322035
9300,1818 Tully Rd 162A,BU,-121.822983,37.321898
9301,1818 Tully Rd 162B,RT,-121.823026,37.321898
9302,1818 Tully Rd 166,RL,-121.823069,37.321898
9303,1818 Tully Rd 168,BU,-121.823111,37.321898
9331,1819 Home Gate Dr,SF,-121.817704,37.340121
9346,1819 Mt Rushmore Dr,SF,-121.802126,37.348104
9354,1819 Quimby Rd,MH,-121.821738,37.329509
9358,1819 Seaview Dr,SF,-121.833368,37.334218
9369,1819 Tustin Dr,SF,-121.81367,37.313673
9373,1819 Winterpark Way,SF,-121.828648,37.334593
9375,1819 Woodridge Way,SF,-121.811224,37.344317
9459,1820 Biscayne Way,SF,-121.834827,37.33548
9484,1820 Home Gate Dr,SF,-121.81749,37.339848
9493,1820 Luke Ct,SF,-121.84208,37.342168
9498,1820 Midfield Ave 1,MF,-121.838733,37.327052
9499,1820 Midfield Ave 2,MF,-121.838776,37.327052
9501,1820 Midfield Ave 3,MF,-121.838819,37.327052
9502,1820 Midfield Ave 4,MF,-121.838861,37.327052
9513,1820 Quimby Rd,MH,-121.821609,37.329577
9525,1820 Tully Rd,RT,-121.823927,37.322922
9536,1820 Winterpark Way,SF,-121.828261,37.334866
9550,1821 Biscayne Way,SF,-121.835171,37.335924
9573,1821 Hillmont Ave,SF,-121.815258,37.342987
9574,1821 Home Gate Dr,SF,-121.817618,37.340189
9582,1821 Midfield Ave 1,MF,-121.838389,37.327052
9583,1821 Midfield Ave 2,MF,-121.838389,37.327052
9584,1821 Midfield Ave 3,MF,-121.838432,37.327052
9585,1821 Midfield Ave 4,MF,-121.838475,37.327052
9591,1821 Panama Ave,SF,-121.836587,37.329133
9593,1821 Quimby Rd,MH,-121.821481,37.329679
9595,1821 Rigoletto Dr,SF,-121.820579,37.320124
9606,1821 S Capitol Ave,SF,-121.818219,37.342577
9607,1821 S King Rd,SF,-121.834398,37.330532
9634,1822 Clarice Dr,SF,-121.825171,37.323673
9640,1822 Darwin Way,SF,-121.832338,37.333364
9647,1822 Home Gate Dr,SF,-121.817404,37.339916
9651,1822 Lanai Dr,SF,-121.836844,37.328963
9654,1822 Lido Way,SF,-121.842295,37.34285
9659,1822 Midfield Ave 1,MF,-121.838604,37.326915
9660,1822 Midfield Ave 2,MF,-121.838647,37.326915
9661,1822 Midfield Ave 3,MF,-121.83869,37.326915
9662,1822 Midfield Ave 4,MF,-121.838561,37.326881
9663,1822 Midfield Ave 5,MF,-121.838604,37.326881
9664,1822 Midfield Ave 6,MF,-121.838647,37.326881
9669,1822 Quimby Rd,MH,-121.821352,37.329782
9678,1822 Sumatra Ave,SF,-121.8359,37.329543
9680,1822 Tampa Way,SF,-121.834699,37.330362
9681,1822 Terilyn Ave,SF,-121.838261,37.328007
9683,1822 Tully Rd,BU,-121.824099,37.322922
9700,1823 Darwin Way,SF,-121.832682,37.33374
9701,1823 Everglade Ave,SF,-121.83766,37.338346
9708,1823 Home Gate Dr,SF,-121.817575,37.340223
9711,1823 Kyra Cir,SF,-121.814915,37.314765
9721,1823 Midfield Ave 1,MF,-121.838218,37.326949
9722,1823 Midfield Ave 2,MF,-121.838261,37.326949
9723,1823 Midfield Ave 3,MF,-121.838304,37.326949
9725,1823 Midfield Ave 4,MF,-121.838304,37.326949
9726,1823 Midfield Ave 5,MF,-121.838175,37.326915
9727,1823 Midfield Ave 6,MF,-121.838218,37.326915
9730,1823 Monrovia Dr,SF,-121.814528,37.314014
9739,1823 Quimby Rd,MH,-121.821223,37.32985
9742,1823 Sarasota Way,SF,-121.837574,37.328519
9745,1823 Tampa Way,SF,-121.835085,37.330055
9774,1824 Cunningham Ave,SF,-121.830064,37.329133
9783,1824 Daytona Dr,ED,-121.826931,37.335275
9797,1824 Home Gate Dr,SF,-121.817318,37.339916
9802,1824 Kyra Cir,SF,-121.814443,37.314799
9805,1824 Loyola Dr,SF,-121.834012,37.335105
9807,1824 Luke Ct,SF,-121.841994,37.342065
9810,1824 McCreery Ct,SF,-121.844076,37.344078
9811,1824 Midfield Ave 1,MF,-121.838604,37.326676
9812,1824 Midfield Ave 2,MF,-121.838432,37.32671
9813,1824 Midfield Ave 3,MF,-121.838475,37.32671
9814,1824 Midfield Ave 4,MF,-121.838518,37.32671
9815,1824 Midfield Ave 5,MF,-121.838561,37.32671
9816,1824 Midfield Ave 6,MF,-121.838561,37.326642
9817,1824 Midfield Ave 7,MF,-121.838561,37.326642
9818,1824 Midfield Ave 8,MF,-121.838604,37.326642
9820,1824 Monrovia Dr,SF,-121.813627,37.314014
9829,1824 Quimby Rd,MH,-121.821052,37.329952
9838,1824 Tully Rd,RT,-121.82397,37.322922
9846,1824 Woodridge Way,SF,-121.810709,37.344454
9858,1825 Bermuda Way,SF,-121.832896,37.331454
9871,1825 Chaucer Dr,SF,-121.843432,37.344198
9876,1825 Daytona Dr,SF,-121.827875,37.334968
9893,1825 Home Gate Dr,SF,-121.817447,37.340291
9897,1825 Lido Way,MF,-121.842552,37.34314
9900,1825 Loyola Dr,SF,-121.834355,37.33548
9908,1825 Midfield Ave 1,MF,-121.838089,37.326778
9909,1825 Midfield Ave 2,MF,-121.838132,37.326778
9910,1825 Midfield Ave 3,MF,-121.838175,37.326778
9912,1825 Midfield Ave 4,MF,-121.838218,37.326778
9913,1825 Midfield Ave 5,MF,-121.838089,37.32671
9914,1825 Midfield Ave 6,MF,-121.838132,37.32671
9916,1825 Mt Pleasant Rd,RE,-121.797234,37.34998
9919,1825 Ocala Ave,SF,-121.832124,37.33316
9920,1825 Orlando Dr,SF,-121.833583,37.330976
9922,1825 Parkdale Way,SF,-121.810323,37.34459
9927,1825 Quimby Rd,MH,-121.820923,37.330055
9934,1825 S White Rd,SF,-121.809464,37.344999
9972,1826 Home Gate Dr,SF,-121.817232,37.33995
9975,1826 La Porte Ave,SF,-121.833454,37.334525
9976,1826 Lido Way,SF,-121.842187,37.342918
9980,1826 Midfield Ave 1,MF,-121.838304,37.32654
9981,1826 Midfield Ave 2,MF,-121.838346,37.32654
9983,1826 Midfield Ave 3,MF,-121.838389,37.32654
9984,1826 Midfield Ave 4,MF,-121.838389,37.326471
9985,1826 Midfield Ave 5,MF,-121.838432,37.326471
9986,1826 Midfield Ave 6,MF,-121.838475,37.326471
9987,1826 Midfield Ave 7,MF,-121.838304,37.326505
9988,1826 Midfield Ave 8,MF,-121.838346,37.326505
9991,1826 Orlando Dr,SF,-121.833154,37.331283
9995,1826 Quimby Rd,MH,-121.820794,37.330123
10004,1826 S Capitol Ave,SF,-121.818391,37.343021
10008,1826 Tully Rd,RT,-121.824141,37.322922
10034,1827 Home Gate Dr,SF,-121.817361,37.340325
10036,1827 La Porte Ave,SF,-121.833797,37.334934
10039,1827 Lido Way,MF,-121.842488,37.343174
10046,1827 Midfield Ave 1,MF,-121.838003,37.326608
10047,1827 Midfield Ave 2,MF,-121.838046,37.326574
10048,1827 Midfield Ave 3,MF,-121.838046,37.326574
10049,1827 Midfield Ave 4,MF,-121.838089,37.326574
10050,1827 Midfield Ave 5,MF,-121.83796,37.326608
10051,1827 Midfield Ave 6,MF,-121.83796,37.326608
10052,1827 Midfield Ave 7,MF,-121.838003,37.326608
10053,1827 Midfield Ave 8,MF,-121.838046,37.32654
10059,1827 Quimby Rd,MH,-121.820665,37.330225
10067,1827 Tustin Dr,SF,-121.813456,37.313741
10069,1827 Winterpark Way,SF,-121.828519,37.334491
10082,1828 Biscayne Way,SF,-121.834699,37.335582
10091,1828 Cortez Ave,SF,-121.838003,37.338483
10112,1828 Home Gate Dr,SF,-121.817103,37.340018
10121,1828 Luke Ct,SF,-121.841823,37.342065
10126,1828 Midfield Ave 1,MF,-121.838218,37.326369
10127,1828 Midfield Ave 2,MF,-121.838261,37.326369
10128,1828 Midfield Ave 3,MF,-121.838175,37.326403
10129,1828 Midfield Ave 4,MF,-121.838218,37.326403
10145,1828 Parkdale Way,SF,-121.809808,37.344692
10150,1828 Quimby Rd,MH,-121.820537,37.330293
10162,1828 Seaview Dr,SF,-121.832853,37.333945
10171,1828 Tully Rd,BU,-121.824013,37.322922
10175,1828 Winterpark Way,SF,-121.828175,37.334729
10185,1829 Biscayne Way,SF,-121.834999,37.336026
10199,1829 Cortez Ave,SF,-121.838346,37.338858
10209,1829 Home Gate Dr,SF,-121.817275,37.340359
10219,1829 Lido Way,MF,-121.842423,37.343208
10224,1829 Midfield Ave 1,MF,-121.837789,37.326437
10226,1829 Midfield Ave 2,MF,-121.837831,37.326437
10227,1829 Midfield Ave 3,MF,-121.837874,37.326437
10228,1829 Midfield Ave 4,MF,-121.837917,37.326437
10237,1829 Quimby Rd,MH,-121.820408,37.330191
10238,1829 Rigoletto Dr,SF,-121.820408,37.320192
10242,1829 Seaview Dr,SF,-121.833197,37.334286
10244,1829 S King Rd,SF,-121.834269,37.330396
10366,1830 Darwin Way,SF,-121.83221,37.333433
10375,1830 Home Gate Dr,SF,-121.817018,37.340052
10378,1830 Kyra Cir,SF,-121.814443,37.314902
10381,1830 Lido Way,SF,-121.84208,37.342987
10385,1830 McCreery Ct,SF,-121.843925,37.344215
10386,1830 Midfield Ave 1,MF,-121.838046,37.326267
10387,1830 Midfield Ave 2,MF,-121.838089,37.326267
10388,1830 Midfield Ave 3,MF,-121.838132,37.326267
10389,1830 Midfield Ave 4,MF,-121.838175,37.326267
10395,1830 Quimby Rd,MH,-121.820579,37.330089
10401,1830 S King Rd,SF,-121.833754,37.330737
10406,1830 Sumatra Ave,SF,-121.835772,37.329645
10408,1830 Tampa Way,SF,-121.83457,37.330259
10413,1830 Tully Rd,BU,-121.824141,37.32241
10416,1830 Waverly Ave,SF,-121.827274,37.326608
10436,1831 Darwin Way,SF,-121.83251,37.333842
10449,1831 Lido Way,MF,-121.84238,37.343242
10453,1831 Monrovia Dr,SF,-121.8144,37.314083
10459,1831 Panama Ave,SF,-121.836458,37.329065
10465,1831 Quimby Rd,MH,-121.820708,37.33002
10469,1831 Sarasota Way,SF,-121.837746,37.328382
10477,1831 Tampa Way,SF,-121.834999,37.329986
10510,1832 Home Gate Dr,SF,-121.816889,37.340086
10513,1832 Lanai Dr,SF,-121.836759,37.32886
10518,1832 Loyola Dr,SF,-121.833883,37.335173
10519,1832 Luke Ct,SF,-121.841651,37.342134
10522,1832 Monrovia Dr,SF,-121.813413,37.314048
10531,1832 Quimby Rd,MH,-121.820837,37.329918
10547,1832 Terilyn Ave,SF,-121.838132,37.327905
10549,1832 Tully Rd,BU,-121.824056,37.322922
10566,1833 Bermuda Way,SF,-121.832767,37.331351
10581,1833 Daytona Dr,SF,-121.827789,37.334832
10591,1833 Hillmont Ave,SF,-121.815172,37.34285
10600,1833 Loyola Dr,SF,-121.834227,37.335582
10608,1833 Ocala Ave,SF,-121.831995,37.333228
10612,1833 Quimby Rd,MH,-121.820966,37.329816
10638,1833 Woodridge Way,SF,-121.811138,37.344181
10646,1834 Biscayne Way,SF,-121.83457,37.335651
10652,1834 Cunningham Ave,SF,-121.829892,37.329201
10661,1834 Home Gate Dr,SF,-121.816803,37.340121
10663,1834 La Porte Ave,SF,-121.833325,37.334593
10671,1834 Orlando Dr,SF,-121.833025,37.331146
10675,1834 Quimby Rd,MH,-121.821094,37.329747
10676,1060 S White Rd A,BU,-121.818777,37.358338
10682,1834 S Capitol Ave,SF,-121.818133,37.343055
10686,1060 S White Rd B,RL,-121.818777,37.358338
10688,1834 Tully Rd,RT,-121.824099,37.322922
10697,1060 S White Rd C,BU,-121.81882,37.358338
10704,1060 S White Rd D,BU,-121.81882,37.358338
10705,1835 Cunningham Ave,ED,-121.829678,37.331761
10707,1835 Everglade Ave,SF,-121.837531,37.338415
10716,1835 La Porte Ave,SF,-121.833669,37.335002
10720,1835 Lido Way,MF,-121.842273,37.343311
10735,1835 Orlando Dr,SF,-121.833454,37.330873
10746,1835 Quimby Rd,MH,-121.821223,37.329645
10748,1835 Rigoletto Dr,SF,-121.820236,37.320294
10763,1835 Winterpark Way,SF,-121.828433,37.334354
10771,1836 Barberry Ln,SF,-121.814443,37.315004
10780,1836 Clarice Dr,SF,-121.825043,37.323775
10791,1836 Home Gate Dr,SF,-121.816717,37.340155
10797,1836 Luke Ct,SF,-121.841565,37.342236
10799,1836 McCreery Ct,SF,-121.843797,37.3443
10809,1836 Quimby Rd,MH,-121.821352,37.329543
10816,1836 Seaview Dr,SF,-121.832767,37.334013
10827,1836 Winterpark Way,SF,-121.828004,37.334627
10829,1836 Woodridge Way,SF,-121.810666,37.344317
10835,1837 Biscayne Way,SF,-121.834913,37.336128
10842,1837 Chaucer Dr,SF,-121.843282,37.344283
10861,1837 Lido Way,MF,-121.842316,37.343311
10862,1837 Luke Ct,SF,-121.841908,37.342509
10870,1837 Parkdale Way,SF,-121.81028,37.344454
10877,1837 Quimby Rd,MH,-121.821481,37.329474
10882,1837 Seaview Dr,SF,-121.833111,37.334354
10886,1837 S King Rd,SF,-121.834141,37.330293
10887,1837 S White Rd,SF,-121.809293,37.344863
10894,1837 Tustin Dr,SF,-121.813198,37.31381
10925,1838 Home Gate Dr,SF,-121.816588,37.340189
10936,1838 Quimby Rd,MH,-121.821652,37.329372
10946,1838 S King Rd,SF,-121.833626,37.3306
10949,1838 Sumatra Ave,SF,-121.8356,37.329747
10951,1838 Tampa Way,SF,-121.834441,37.330123
10985,1839 Lido Way,MF,-121.842187,37.343396
10988,1839 Monrovia Dr,SF,-121.814271,37.314151
10999,1839 Quimby Rd,MH,-121.821781,37.32927
11006,1839 Sarasota Way,SF,-121.837917,37.328212
11014,1839 Tampa Way,SF,-121.83487,37.32985
11175,1840 Biscayne Way,SF,-121.834441,37.335753
11184,1840 Cortez Ave,SF,-121.83766,37.338687
11187,1840 Cunningham Ave,SF,-121.829763,37.329338
11188,1840 Darwin Way,SF,-121.832038,37.333535
11193,1840 Enesco Ave,SF,-121.817575,37.3177
11199,1840 Home Gate Dr,SF,-121.81646,37.340257
11206,1840 Luke Ct,SF,-121.841479,37.342304
11212,1840 Monrovia Dr,SF,-121.813241,37.314117
11216,1840 Quimby Rd,MH,-121.821524,37.329031
11239,1840 Terilyn Ave,SF,-121.838046,37.327802
